 -2.187500e-001 2.509930e-003 
 -2.187500e-001 2.796440e-003 
 -2.187500e-001 3.094410e-003 
 -2.187500e-001 3.404290e-003 
 -2.187500e-001 3.726570e-003 
 -2.187500e-001 4.061740e-003 
 -2.187500e-001 4.410320e-003 
 -2.187500e-001 4.772850e-003 
 -2.187500e-001 5.149870e-003 
 -2.187500e-001 5.541970e-003 
 -2.187500e-001 5.949760e-003 
 -2.187500e-001 6.373860e-003 
 -2.187500e-001 6.814920e-003 
 -2.187500e-001 7.273630e-003 
 -2.187500e-001 7.750680e-003 
 -2.187500e-001 8.246820e-003 
 -2.187500e-001 8.762800e-003 
 -2.187500e-001 9.299420e-003 
 -2.187500e-001 9.857510e-003 
 -2.187500e-001 1.043790e-002 
 -2.187500e-001 1.104150e-002 
 -2.187500e-001 1.166930e-002 
 -2.187500e-001 1.232220e-002 
 -2.187500e-001 1.300120e-002 
 -2.187500e-001 1.370740e-002 
 -2.187500e-001 1.444180e-002 
 -2.187500e-001 1.520550e-002 
 -2.187500e-001 1.599990e-002 
 -2.187500e-001 1.682600e-002 
 -2.187500e-001 1.768510e-002 
 -2.187500e-001 1.857860e-002 
 -2.187500e-001 1.950790e-002 
 -2.187500e-001 2.047430e-002 
 -2.187500e-001 2.147940e-002 
 -2.187500e-001 2.252470e-002 
 -2.187500e-001 2.361180e-002 
 -2.187500e-001 2.474240e-002 
 -2.187500e-001 2.591820e-002 
 -2.187500e-001 2.714100e-002 
 -2.187500e-001 2.841270e-002 
 -2.187500e-001 2.973540e-002 
 -2.187500e-001 3.111090e-002 
 -2.187500e-001 3.254140e-002 
 -2.187500e-001 3.402920e-002 
 -2.187500e-001 3.557650e-002 
 -2.187500e-001 3.718560e-002 
 -2.187500e-001 3.885920e-002 
 -2.187500e-001 4.059960e-002 
 -2.187500e-001 4.240970e-002 
 -2.187500e-001 4.429220e-002 
 -2.187500e-001 4.625000e-002 
 -2.187500e-001 4.828620e-002 
 -2.187500e-001 5.040370e-002 
 -2.187500e-001 5.260600e-002 
 -2.187500e-001 5.489630e-002 
 -2.187500e-001 5.727830e-002 
 -2.187500e-001 5.975550e-002 
 -2.187500e-001 6.233180e-002 
 -2.187500e-001 6.501120e-002 
 -2.187500e-001 6.779780e-002 
 -2.187500e-001 7.069580e-002 
 -2.187500e-001 7.370970e-002 
 -2.187500e-001 7.684420e-002 
 -2.187500e-001 8.010410e-002 
 -2.187500e-001 8.349440e-002 
 -2.187500e-001 8.702030e-002 
 -2.187500e-001 9.068720e-002 
 -2.187500e-001 9.450080e-002 
 -2.187500e-001 9.846690e-002 
 -2.187500e-001 1.025920e-001 
 -2.187500e-001 1.068820e-001 
 -2.187500e-001 1.113430e-001 
 -2.187500e-001 1.159830e-001 
 -2.187500e-001 1.208080e-001 
 -2.187500e-001 1.258270e-001 
 -2.187500e-001 1.310460e-001 
 -2.187500e-001 1.364740e-001 
 -2.187500e-001 1.421190e-001 
 -2.187500e-001 1.479900e-001 
 -2.187500e-001 1.540950e-001 
 -2.187500e-001 1.604450e-001 
 -2.187500e-001 1.670490e-001 
 -2.187500e-001 1.739170e-001 
 -2.187500e-001 1.810600e-001 
 -2.187500e-001 1.884880e-001 
 -2.187500e-001 1.962140e-001 
 -2.187500e-001 2.042490e-001 
 -2.187500e-001 2.126050e-001 
 -2.187500e-001 2.212950e-001 
 -2.187500e-001 2.303330e-001 
 -2.187500e-001 2.397330e-001 
 -2.187500e-001 2.495080e-001 
 -2.187500e-001 2.596740e-001 
 -2.187500e-001 2.702470e-001 
 -2.187500e-001 2.812430e-001 
 -2.187500e-001 2.926790e-001 
 -2.187500e-001 3.045730e-001 
 -2.187500e-001 3.169420e-001 
 -2.187500e-001 3.298050e-001 
 -2.187500e-001 3.431840e-001 
 -2.187500e-001 3.570970e-001 
 -2.187500e-001 3.715670e-001 
 -2.187500e-001 3.866160e-001 
 -2.187500e-001 4.022670e-001 
 -2.187500e-001 4.185430e-001 
 -2.187500e-001 4.354710e-001 
 -2.187500e-001 4.530760e-001 
 -2.187500e-001 4.713850e-001 
 -2.187500e-001 4.904270e-001 
 -2.187500e-001 5.102300e-001 
 -2.187500e-001 5.308250e-001 
 -2.187500e-001 5.522450e-001 
 -2.187500e-001 5.745200e-001 
 -2.187500e-001 5.976870e-001 
 -2.187500e-001 6.217810e-001 
 -2.187500e-001 6.468380e-001 
 -2.187500e-001 6.728980e-001 
 -2.187500e-001 7.000000e-001 
 -2.111980e-001 0.000000e+000 
 -2.111980e-001 1.861090e-004 
 -2.111980e-001 3.796630e-004 
 -2.111980e-001 5.809580e-004 
 -2.111980e-001 7.903060e-004 
 -2.111980e-001 1.008030e-003 
 -2.111980e-001 1.234460e-003 
 -2.111980e-001 1.469940e-003 
 -2.111980e-001 1.714850e-003 
 -2.111980e-001 1.969550e-003 
 -2.111980e-001 2.234450e-003 
 -2.111980e-001 2.509930e-003 
 -2.111980e-001 2.796440e-003 
 -2.111980e-001 3.094410e-003 
 -2.111980e-001 3.404290e-003 
 -2.111980e-001 3.726570e-003 
 -2.111980e-001 4.061740e-003 
 -2.111980e-001 4.410320e-003 
 -2.111980e-001 4.772850e-003 
 -2.111980e-001 5.149870e-003 
 -2.111980e-001 5.541970e-003 
 -2.111980e-001 5.949760e-003 
 -2.111980e-001 6.373860e-003 
 -2.111980e-001 6.814920e-003 
 -2.111980e-001 7.273630e-003 
 -2.111980e-001 7.750680e-003 
 -2.111980e-001 8.246820e-003 
 -2.111980e-001 8.762800e-003 
 -2.111980e-001 9.299420e-003 
 -2.111980e-001 9.857510e-003 
 -2.111980e-001 1.043790e-002 
 -2.111980e-001 1.104150e-002 
 -2.111980e-001 1.166930e-002 
 -2.111980e-001 1.232220e-002 
 -2.111980e-001 1.300120e-002 
 -2.111980e-001 1.370740e-002 
 -2.111980e-001 1.444180e-002 
 -2.111980e-001 1.520550e-002 
 -2.111980e-001 1.599990e-002 
 -2.111980e-001 1.682600e-002 
 -2.111980e-001 1.768510e-002 
 -2.111980e-001 1.857860e-002 
 -2.111980e-001 1.950790e-002 
 -2.111980e-001 2.047430e-002 
 -2.111980e-001 2.147940e-002 
 -2.111980e-001 2.252470e-002 
 -2.111980e-001 2.361180e-002 
 -2.111980e-001 2.474240e-002 
 -2.111980e-001 2.591820e-002 
 -2.111980e-001 2.714100e-002 
 -2.111980e-001 2.841270e-002 
 -2.111980e-001 2.973540e-002 
 -2.111980e-001 3.111090e-002 
 -2.111980e-001 3.254140e-002 
 -2.111980e-001 3.402920e-002 
 -2.111980e-001 3.557650e-002 
 -2.111980e-001 3.718560e-002 
 -2.111980e-001 3.885920e-002 
 -2.111980e-001 4.059960e-002 
 -2.111980e-001 4.240970e-002 
 -2.111980e-001 4.429220e-002 
 -2.111980e-001 4.625000e-002 
 -2.111980e-001 4.828620e-002 
 -2.111980e-001 5.040370e-002 
 -2.111980e-001 5.260600e-002 
 -2.111980e-001 5.489630e-002 
 -2.111980e-001 5.727830e-002 
 -2.111980e-001 5.975550e-002 
 -2.111980e-001 6.233180e-002 
 -2.111980e-001 6.501120e-002 
 -2.111980e-001 6.779780e-002 
 -2.111980e-001 7.069580e-002 
 -2.111980e-001 7.370970e-002 
 -2.111980e-001 7.684420e-002 
 -2.111980e-001 8.010410e-002 
 -2.111980e-001 8.349440e-002 
 -2.111980e-001 8.702030e-002 
 -2.111980e-001 9.068720e-002 
 -2.111980e-001 9.450080e-002 
 -2.111980e-001 9.846690e-002 
 -2.111980e-001 1.025920e-001 
 -2.111980e-001 1.068820e-001 
 -2.111980e-001 1.113430e-001 
 -2.111980e-001 1.159830e-001 
 -2.111980e-001 1.208080e-001 
 -2.111980e-001 1.258270e-001 
 -2.111980e-001 1.310460e-001 
 -2.111980e-001 1.364740e-001 
 -2.111980e-001 1.421190e-001 
 -2.111980e-001 1.479900e-001 
 -2.111980e-001 1.540950e-001 
 -2.111980e-001 1.604450e-001 
 -2.111980e-001 1.670490e-001 
 -2.111980e-001 1.739170e-001 
 -2.111980e-001 1.810600e-001 
 -2.111980e-001 1.884880e-001 
 -2.111980e-001 1.962140e-001 
 -2.111980e-001 2.042490e-001 
 -2.111980e-001 2.126050e-001 
 -2.111980e-001 2.212950e-001 
 -2.111980e-001 2.303330e-001 
 -2.111980e-001 2.397330e-001 
 -2.111980e-001 2.495080e-001 
 -2.111980e-001 2.596740e-001 
 -2.111980e-001 2.702470e-001 
 -2.111980e-001 2.812430e-001 
 -2.111980e-001 2.926790e-001 
 -2.111980e-001 3.045730e-001 
 -2.111980e-001 3.169420e-001 
 -2.111980e-001 3.298050e-001 
 -2.111980e-001 3.431840e-001 
 -2.111980e-001 3.570970e-001 
 -2.111980e-001 3.715670e-001 
 -2.111980e-001 3.866160e-001 
 -2.111980e-001 4.022670e-001 
 -2.111980e-001 4.185430e-001 
 -2.111980e-001 4.354710e-001 
 -2.111980e-001 4.530760e-001 
 -2.111980e-001 4.713850e-001 
 -2.111980e-001 4.904270e-001 
 -2.111980e-001 5.102300e-001 
 -2.111980e-001 5.308250e-001 
 -2.111980e-001 5.522450e-001 
 -2.111980e-001 5.745200e-001 
 -2.111980e-001 5.976870e-001 
 -2.111980e-001 6.217810e-001 
 -2.111980e-001 6.468380e-001 
 -2.111980e-001 6.728980e-001 
 -2.111980e-001 7.000000e-001 
 -2.036460e-001 0.000000e+000 
 -2.036460e-001 1.861090e-004 
 -2.036460e-001 3.796630e-004 
 -2.036460e-001 5.809580e-004 
 -2.036460e-001 7.903060e-004 
 -2.036460e-001 1.008030e-003 
 -2.036460e-001 1.234460e-003 
 -2.036460e-001 1.469940e-003 
 -2.036460e-001 1.714850e-003 
 -2.036460e-001 1.969550e-003 
 -2.036460e-001 2.234450e-003 
 -2.036460e-001 2.509930e-003 
 -2.036460e-001 2.796440e-003 
 -2.036460e-001 3.094410e-003 
 -2.036460e-001 3.404290e-003 
 -2.036460e-001 3.726570e-003 
 -2.036460e-001 4.061740e-003 
 -2.036460e-001 4.410320e-003 
 -2.036460e-001 4.772850e-003 
 -2.036460e-001 5.149870e-003 
 -2.036460e-001 5.541970e-003 
 -2.036460e-001 5.949760e-003 
 -2.036460e-001 6.373860e-003 
 -2.036460e-001 6.814920e-003 
 -2.036460e-001 7.273630e-003 
 -2.036460e-001 7.750680e-003 
 -2.036460e-001 8.246820e-003 
 -2.036460e-001 8.762800e-003 
 -2.036460e-001 9.299420e-003 
 -2.036460e-001 9.857510e-003 
 -2.036460e-001 1.043790e-002 
 -2.036460e-001 1.104150e-002 
 -2.036460e-001 1.166930e-002 
 -2.036460e-001 1.232220e-002 
 -2.036460e-001 1.300120e-002 
 -2.036460e-001 1.370740e-002 
 -2.036460e-001 1.444180e-002 
 -2.036460e-001 1.520550e-002 
 -2.036460e-001 1.599990e-002 
 -2.036460e-001 1.682600e-002 
 -2.036460e-001 1.768510e-002 
 -2.036460e-001 1.857860e-002 
 -2.036460e-001 1.950790e-002 
 -2.036460e-001 2.047430e-002 
 -2.036460e-001 2.147940e-002 
 -2.036460e-001 2.252470e-002 
 -2.036460e-001 2.361180e-002 
 -2.036460e-001 2.474240e-002 
 -2.036460e-001 2.591820e-002 
 -2.036460e-001 2.714100e-002 
 -2.036460e-001 2.841270e-002 
 -2.036460e-001 2.973540e-002 
 -2.036460e-001 3.111090e-002 
 -2.036460e-001 3.254140e-002 
 -2.036460e-001 3.402920e-002 
 -2.036460e-001 3.557650e-002 
 -2.036460e-001 3.718560e-002 
 -2.036460e-001 3.885920e-002 
 -2.036460e-001 4.059960e-002 
 -2.036460e-001 4.240970e-002 
 -2.036460e-001 4.429220e-002 
 -2.036460e-001 4.625000e-002 
 -2.036460e-001 4.828620e-002 
 -2.036460e-001 5.040370e-002 
 -2.036460e-001 5.260600e-002 
 -2.036460e-001 5.489630e-002 
 -2.036460e-001 5.727830e-002 
 -2.036460e-001 5.975550e-002 
 -2.036460e-001 6.233180e-002 
 -2.036460e-001 6.501120e-002 
 -2.036460e-001 6.779780e-002 
 -2.036460e-001 7.069580e-002 
 -2.036460e-001 7.370970e-002 
 -2.036460e-001 7.684420e-002 
 -2.036460e-001 8.010410e-002 
 -2.036460e-001 8.349440e-002 
 -2.036460e-001 8.702030e-002 
 -2.036460e-001 9.068720e-002 
 -2.036460e-001 9.450080e-002 
 -2.036460e-001 9.846690e-002 
 -2.036460e-001 1.025920e-001 
 -2.036460e-001 1.068820e-001 
 -2.036460e-001 1.113430e-001 
 -2.036460e-001 1.159830e-001 
 -2.036460e-001 1.208080e-001 
 -2.036460e-001 1.258270e-001 
 -2.036460e-001 1.310460e-001 
 -2.036460e-001 1.364740e-001 
 -2.036460e-001 1.421190e-001 
 -2.036460e-001 1.479900e-001 
 -2.036460e-001 1.540950e-001 
 -2.036460e-001 1.604450e-001 
 -2.036460e-001 1.670490e-001 
 -2.036460e-001 1.739170e-001 
 -2.036460e-001 1.810600e-001 
 -2.036460e-001 1.884880e-001 
 -2.036460e-001 1.962140e-001 
 -2.036460e-001 2.042490e-001 
 -2.036460e-001 2.126050e-001 
 -2.036460e-001 2.212950e-001 
 -2.036460e-001 2.303330e-001 
 -2.036460e-001 2.397330e-001 
 -2.036460e-001 2.495080e-001 
 -2.036460e-001 2.596740e-001 
 -2.036460e-001 2.702470e-001 
 -2.036460e-001 2.812430e-001 
 -2.036460e-001 2.926790e-001 
 -2.036460e-001 3.045730e-001 
 -2.036460e-001 3.169420e-001 
 -2.036460e-001 3.298050e-001 
 -2.036460e-001 3.431840e-001 
 -2.036460e-001 3.570970e-001 
 -2.036460e-001 3.715670e-001 
 -2.036460e-001 3.866160e-001 
 -2.036460e-001 4.022670e-001 
 -2.036460e-001 4.185430e-001 
 -2.036460e-001 4.354710e-001 
 -2.036460e-001 4.530760e-001 
 -2.036460e-001 4.713850e-001 
 -2.036460e-001 4.904270e-001 
 -2.036460e-001 5.102300e-001 
 -2.036460e-001 5.308250e-001 
 -2.036460e-001 5.522450e-001 
 -2.036460e-001 5.745200e-001 
 -2.036460e-001 5.976870e-001 
 -2.036460e-001 6.217810e-001 
 -2.036460e-001 6.468380e-001 
 -2.036460e-001 6.728980e-001 
 -2.036460e-001 7.000000e-001 
 -1.960940e-001 0.000000e+000 
 -1.960940e-001 1.861090e-004 
 -1.960940e-001 3.796630e-004 
 -1.960940e-001 5.809580e-004 
 -1.960940e-001 7.903060e-004 
 -1.960940e-001 1.008030e-003 
 -1.960940e-001 1.234460e-003 
 -1.960940e-001 1.469940e-003 
 -1.960940e-001 1.714850e-003 
 -1.960940e-001 1.969550e-003 
 -1.960940e-001 2.234450e-003 
 -1.960940e-001 2.509930e-003 
 -1.960940e-001 2.796440e-003 
 -1.960940e-001 3.094410e-003 
 -1.960940e-001 3.404290e-003 
 -1.960940e-001 3.726570e-003 
 -1.960940e-001 4.061740e-003 
 -1.960940e-001 4.410320e-003 
 -1.960940e-001 4.772850e-003 
 -1.960940e-001 5.149870e-003 
 -1.960940e-001 5.541970e-003 
 -1.960940e-001 5.949760e-003 
 -1.960940e-001 6.373860e-003 
 -1.960940e-001 6.814920e-003 
 -1.960940e-001 7.273630e-003 
 -1.960940e-001 7.750680e-003 
 -1.960940e-001 8.246820e-003 
 -1.960940e-001 8.762800e-003 
 -1.960940e-001 9.299420e-003 
 -1.960940e-001 9.857510e-003 
 -1.960940e-001 1.043790e-002 
 -1.960940e-001 1.104150e-002 
 -1.960940e-001 1.166930e-002 
 -1.960940e-001 1.232220e-002 
 -1.960940e-001 1.300120e-002 
 -1.960940e-001 1.370740e-002 
 -1.960940e-001 1.444180e-002 
 -1.960940e-001 1.520550e-002 
 -1.960940e-001 1.599990e-002 
 -1.960940e-001 1.682600e-002 
 -1.960940e-001 1.768510e-002 
 -1.960940e-001 1.857860e-002 
 -1.960940e-001 1.950790e-002 
 -1.960940e-001 2.047430e-002 
 -1.960940e-001 2.147940e-002 
 -1.960940e-001 2.252470e-002 
 -1.960940e-001 2.361180e-002 
 -1.960940e-001 2.474240e-002 
 -1.960940e-001 2.591820e-002 
 -1.960940e-001 2.714100e-002 
 -1.960940e-001 2.841270e-002 
 -1.960940e-001 2.973540e-002 
 -1.960940e-001 3.111090e-002 
 -1.960940e-001 3.254140e-002 
 -1.960940e-001 3.402920e-002 
 -1.960940e-001 3.557650e-002 
 -1.960940e-001 3.718560e-002 
 -1.960940e-001 3.885920e-002 
 -1.960940e-001 4.059960e-002 
 -1.960940e-001 4.240970e-002 
 -1.960940e-001 4.429220e-002 
 -1.960940e-001 4.625000e-002 
 -1.960940e-001 4.828620e-002 
 -1.960940e-001 5.040370e-002 
 -1.960940e-001 5.260600e-002 
 -1.960940e-001 5.489630e-002 
 -1.960940e-001 5.727830e-002 
 -1.960940e-001 5.975550e-002 
 -1.960940e-001 6.233180e-002 
 -1.960940e-001 6.501120e-002 
 -1.960940e-001 6.779780e-002 
 -1.960940e-001 7.069580e-002 
 -1.960940e-001 7.370970e-002 
 -1.960940e-001 7.684420e-002 
 -1.960940e-001 8.010410e-002 
 -1.960940e-001 8.349440e-002 
 -1.960940e-001 8.702030e-002 
 -1.960940e-001 9.068720e-002 
 -1.960940e-001 9.450080e-002 
 -1.960940e-001 9.846690e-002 
 -1.960940e-001 1.025920e-001 
 -1.960940e-001 1.068820e-001 
 -1.960940e-001 1.113430e-001 
 -1.960940e-001 1.159830e-001 
 -1.960940e-001 1.208080e-001 
 -1.960940e-001 1.258270e-001 
 -1.960940e-001 1.310460e-001 
 -1.960940e-001 1.364740e-001 
 -1.960940e-001 1.421190e-001 
 -1.960940e-001 1.479900e-001 
 -1.960940e-001 1.540950e-001 
 -1.960940e-001 1.604450e-001 
 -1.960940e-001 1.670490e-001 
 -1.960940e-001 1.739170e-001 
 -1.960940e-001 1.810600e-001 
 -1.960940e-001 1.884880e-001 
 -1.960940e-001 1.962140e-001 
 -1.960940e-001 2.042490e-001 
 -1.960940e-001 2.126050e-001 
 -1.960940e-001 2.212950e-001 
 -1.960940e-001 2.303330e-001 
 -1.960940e-001 2.397330e-001 
 -1.960940e-001 2.495080e-001 
 -1.960940e-001 2.596740e-001 
 -1.960940e-001 2.702470e-001 
 -1.960940e-001 2.812430e-001 
 -1.960940e-001 2.926790e-001 
 -1.960940e-001 3.045730e-001 
 -1.960940e-001 3.169420e-001 
 -1.960940e-001 3.298050e-001 
 -1.960940e-001 3.431840e-001 
 -1.960940e-001 3.570970e-001 
 -1.960940e-001 3.715670e-001 
 -1.960940e-001 3.866160e-001 
 -1.960940e-001 4.022670e-001 
 -1.960940e-001 4.185430e-001 
 -1.960940e-001 4.354710e-001 
 -1.960940e-001 4.530760e-001 
 -1.960940e-001 4.713850e-001 
 -1.960940e-001 4.904270e-001 
 -1.960940e-001 5.102300e-001 
 -1.960940e-001 5.308250e-001 
 -1.960940e-001 5.522450e-001 
 -1.960940e-001 5.745200e-001 
 -1.960940e-001 5.976870e-001 
 -1.960940e-001 6.217810e-001 
 -1.960940e-001 6.468380e-001 
 -1.960940e-001 6.728980e-001 
 -1.960940e-001 7.000000e-001 
 -1.885420e-001 0.000000e+000 
 -1.885420e-001 1.861090e-004 
 -1.885420e-001 3.796630e-004 
 -1.885420e-001 5.809580e-004 
 -1.885420e-001 7.903060e-004 
 -1.885420e-001 1.008030e-003 
 -1.885420e-001 1.234460e-003 
 -1.885420e-001 1.469940e-003 
 -1.885420e-001 1.714850e-003 
 -1.885420e-001 1.969550e-003 
 -1.885420e-001 2.234450e-003 
 -1.885420e-001 2.509930e-003 
 -1.885420e-001 2.796440e-003 
 -1.885420e-001 3.094410e-003 
 -1.885420e-001 3.404290e-003 
 -1.885420e-001 3.726570e-003 
 -1.885420e-001 4.061740e-003 
 -1.885420e-001 4.410320e-003 
 -1.885420e-001 4.772850e-003 
 -1.885420e-001 5.149870e-003 
 -1.885420e-001 5.541970e-003 
 -1.885420e-001 5.949760e-003 
 -1.885420e-001 6.373860e-003 
 -1.885420e-001 6.814920e-003 
 -1.885420e-001 7.273630e-003 
 -1.885420e-001 7.750680e-003 
 -1.885420e-001 8.246820e-003 
 -1.885420e-001 8.762800e-003 
 -1.885420e-001 9.299420e-003 
 -1.885420e-001 9.857510e-003 
 -1.885420e-001 1.043790e-002 
 -1.885420e-001 1.104150e-002 
 -1.885420e-001 1.166930e-002 
 -1.885420e-001 1.232220e-002 
 -1.885420e-001 1.300120e-002 
 -1.885420e-001 1.370740e-002 
 -1.885420e-001 1.444180e-002 
 -1.885420e-001 1.520550e-002 
 -1.885420e-001 1.599990e-002 
 -1.885420e-001 1.682600e-002 
 -1.885420e-001 1.768510e-002 
 -1.885420e-001 1.857860e-002 
 -1.885420e-001 1.950790e-002 
 -1.885420e-001 2.047430e-002 
 -1.885420e-001 2.147940e-002 
 -1.885420e-001 2.252470e-002 
 -1.885420e-001 2.361180e-002 
 -1.885420e-001 2.474240e-002 
 -1.885420e-001 2.591820e-002 
 -1.885420e-001 2.714100e-002 
 -1.885420e-001 2.841270e-002 
 -1.885420e-001 2.973540e-002 
 -1.885420e-001 3.111090e-002 
 -1.885420e-001 3.254140e-002 
 -1.885420e-001 3.402920e-002 
 -1.885420e-001 3.557650e-002 
 -1.885420e-001 3.718560e-002 
 -1.885420e-001 3.885920e-002 
 -1.885420e-001 4.059960e-002 
 -1.885420e-001 4.240970e-002 
 -1.885420e-001 4.429220e-002 
 -1.885420e-001 4.625000e-002 
 -1.885420e-001 4.828620e-002 
 -1.885420e-001 5.040370e-002 
 -1.885420e-001 5.260600e-002 
 -1.885420e-001 5.489630e-002 
 -1.885420e-001 5.727830e-002 
 -1.885420e-001 5.975550e-002 
 -1.885420e-001 6.233180e-002 
 -1.885420e-001 6.501120e-002 
 -1.885420e-001 6.779780e-002 
 -1.885420e-001 7.069580e-002 
 -1.885420e-001 7.370970e-002 
 -1.885420e-001 7.684420e-002 
 -1.885420e-001 8.010410e-002 
 -1.885420e-001 8.349440e-002 
 -1.885420e-001 8.702030e-002 
 -1.885420e-001 9.068720e-002 
 -1.885420e-001 9.450080e-002 
 -1.885420e-001 9.846690e-002 
 -1.885420e-001 1.025920e-001 
 -1.885420e-001 1.068820e-001 
 -1.885420e-001 1.113430e-001 
 -1.885420e-001 1.159830e-001 
 -1.885420e-001 1.208080e-001 
 -1.885420e-001 1.258270e-001 
 -1.885420e-001 1.310460e-001 
 -1.885420e-001 1.364740e-001 
 -1.885420e-001 1.421190e-001 
 -1.885420e-001 1.479900e-001 
 -1.885420e-001 1.540950e-001 
 -1.885420e-001 1.604450e-001 
 -1.885420e-001 1.670490e-001 
 -1.885420e-001 1.739170e-001 
 -1.885420e-001 1.810600e-001 
 -1.885420e-001 1.884880e-001 
 -1.885420e-001 1.962140e-001 
 -1.885420e-001 2.042490e-001 
 -1.885420e-001 2.126050e-001 
 -1.885420e-001 2.212950e-001 
 -1.885420e-001 2.303330e-001 
 -1.885420e-001 2.397330e-001 
 -1.885420e-001 2.495080e-001 
 -1.885420e-001 2.596740e-001 
 -1.885420e-001 2.702470e-001 
 -1.885420e-001 2.812430e-001 
 -1.885420e-001 2.926790e-001 
 -1.885420e-001 3.045730e-001 
 -1.885420e-001 3.169420e-001 
 -1.885420e-001 3.298050e-001 
 -1.885420e-001 3.431840e-001 
 -1.885420e-001 3.570970e-001 
 -1.885420e-001 3.715670e-001 
 -1.885420e-001 3.866160e-001 
 -1.885420e-001 4.022670e-001 
 -1.885420e-001 4.185430e-001 
 -1.885420e-001 4.354710e-001 
 -1.885420e-001 4.530760e-001 
 -1.885420e-001 4.713850e-001 
 -1.885420e-001 4.904270e-001 
 -1.885420e-001 5.102300e-001 
 -1.885420e-001 5.308250e-001 
 -1.885420e-001 5.522450e-001 
 -1.885420e-001 5.745200e-001 
 -1.885420e-001 5.976870e-001 
 -1.885420e-001 6.217810e-001 
 -1.885420e-001 6.468380e-001 
 -1.885420e-001 6.728980e-001 
 -1.885420e-001 7.000000e-001 
 -1.809900e-001 0.000000e+000 
 -1.809900e-001 1.861090e-004 
 -1.809900e-001 3.796630e-004 
 -1.809900e-001 5.809580e-004 
 -1.809900e-001 7.903060e-004 
 -1.809900e-001 1.008030e-003 
 -1.809900e-001 1.234460e-003 
 -1.809900e-001 1.469940e-003 
 -1.809900e-001 1.714850e-003 
 -1.809900e-001 1.969550e-003 
 -1.809900e-001 2.234450e-003 
 -1.809900e-001 2.509930e-003 
 -1.809900e-001 2.796440e-003 
 -1.809900e-001 3.094410e-003 
 -1.809900e-001 3.404290e-003 
 -1.809900e-001 3.726570e-003 
 -1.809900e-001 4.061740e-003 
 -1.809900e-001 4.410320e-003 
 -1.809900e-001 4.772850e-003 
 -1.809900e-001 5.149870e-003 
 -1.809900e-001 5.541970e-003 
 -1.809900e-001 5.949760e-003 
 -1.809900e-001 6.373860e-003 
 -1.809900e-001 6.814920e-003 
 -1.809900e-001 7.273630e-003 
 -1.809900e-001 7.750680e-003 
 -1.809900e-001 8.246820e-003 
 -1.809900e-001 8.762800e-003 
 -1.809900e-001 9.299420e-003 
 -1.809900e-001 9.857510e-003 
 -1.809900e-001 1.043790e-002 
 -1.809900e-001 1.104150e-002 
 -1.809900e-001 1.166930e-002 
 -1.809900e-001 1.232220e-002 
 -1.809900e-001 1.300120e-002 
 -1.809900e-001 1.370740e-002 
 -1.809900e-001 1.444180e-002 
 -1.809900e-001 1.520550e-002 
 -1.809900e-001 1.599990e-002 
 -1.809900e-001 1.682600e-002 
 -1.809900e-001 1.768510e-002 
 -1.809900e-001 1.857860e-002 
 -1.809900e-001 1.950790e-002 
 -1.809900e-001 2.047430e-002 
 -1.809900e-001 2.147940e-002 
 -1.809900e-001 2.252470e-002 
 -1.809900e-001 2.361180e-002 
 -1.809900e-001 2.474240e-002 
 -1.809900e-001 2.591820e-002 
 -1.809900e-001 2.714100e-002 
 -1.809900e-001 2.841270e-002 
 -1.809900e-001 2.973540e-002 
 -1.809900e-001 3.111090e-002 
 -1.809900e-001 3.254140e-002 
 -1.809900e-001 3.402920e-002 
 -1.809900e-001 3.557650e-002 
 -1.809900e-001 3.718560e-002 
 -1.809900e-001 3.885920e-002 
 -1.809900e-001 4.059960e-002 
 -1.809900e-001 4.240970e-002 
 -1.809900e-001 4.429220e-002 
 -1.809900e-001 4.625000e-002 
 -1.809900e-001 4.828620e-002 
 -1.809900e-001 5.040370e-002 
 -1.809900e-001 5.260600e-002 
 -1.809900e-001 5.489630e-002 
 -1.809900e-001 5.727830e-002 
 -1.809900e-001 5.975550e-002 
 -1.809900e-001 6.233180e-002 
 -1.809900e-001 6.501120e-002 
 -1.809900e-001 6.779780e-002 
 -1.809900e-001 7.069580e-002 
 -1.809900e-001 7.370970e-002 
 -1.809900e-001 7.684420e-002 
 -1.809900e-001 8.010410e-002 
 -1.809900e-001 8.349440e-002 
 -1.809900e-001 8.702030e-002 
 -1.809900e-001 9.068720e-002 
 -1.809900e-001 9.450080e-002 
 -1.809900e-001 9.846690e-002 
 -1.809900e-001 1.025920e-001 
 -1.809900e-001 1.068820e-001 
 -1.809900e-001 1.113430e-001 
 -1.809900e-001 1.159830e-001 
 -1.809900e-001 1.208080e-001 
 -1.809900e-001 1.258270e-001 
 -1.809900e-001 1.310460e-001 
 -1.809900e-001 1.364740e-001 
 -1.809900e-001 1.421190e-001 
 -1.809900e-001 1.479900e-001 
 -1.809900e-001 1.540950e-001 
 -1.809900e-001 1.604450e-001 
 -1.809900e-001 1.670490e-001 
 -1.809900e-001 1.739170e-001 
 -1.809900e-001 1.810600e-001 
 -1.809900e-001 1.884880e-001 
 -1.809900e-001 1.962140e-001 
 -1.809900e-001 2.042490e-001 
 -1.809900e-001 2.126050e-001 
 -1.809900e-001 2.212950e-001 
 -1.809900e-001 2.303330e-001 
 -1.809900e-001 2.397330e-001 
